 8.6242e+05 -6.0892e+06
 6.1442e+06  2.6649e+05
 4.4308e+06  4.2651e+06
 4.8734e+06 -3.7513e+06
 5.7240e+06  2.2490e+06
 5.6712e+06 -2.3790e+06
 1.7232e+06 -5.9036e+06
 3.2255e+06  5.2363e+06
 5.3601e+05 -6.1266e+06
 2.0809e+06  5.7873e+06
 3.5034e+06 -5.0546e+06
 1.7075e+06  5.9082e+06
 5.4996e+06 -2.7526e+06
 4.9055e+06  3.7093e+06
 6.0759e+06 -9.5196e+05
 4.9684e+06 -3.6246e+06
